id,NParkings,SumTime,AvgTime,Lon,Lat
-1,1,975.3666666666667,975.3666666666667,7.724191583333332,45.01287456410257
1,2,774.55,387.275,7.6166902499999996,45.01287456410257
2,12,5466.85,455.5708333333334,7.623409083333333,45.01287456410257
3,8,2467.9833333333336,308.4979166666667,7.630127916666666,45.01287456410257
4,7,2322.1499999999996,331.7357142857142,7.636846749999999,45.01287456410257
6,17,12038.566666666668,708.150980392157,7.650284416666666,45.01287456410257
7,26,14502.716666666667,557.7967948717949,7.657003249999999,45.01287456410257
18,6,6204.566666666667,1034.0944444444444,7.609971416666666,45.017443692307694
19,12,5907.05,492.25416666666666,7.6166902499999996,45.017443692307694
20,29,10426.199999999997,359.5241379310344,7.623409083333333,45.017443692307694
21,19,6434.133333333334,338.6385964912281,7.630127916666666,45.017443692307694
22,18,14938.55,829.9194444444444,7.636846749999999,45.017443692307694
23,8,5642.966666666666,705.3708333333333,7.6435655833333325,45.017443692307694
24,17,8138.100000000001,478.71176470588244,7.650284416666666,45.017443692307694
25,25,17769.0,710.76,7.657003249999999,45.017443692307694
26,40,19020.999999999996,475.5249999999999,7.663722083333332,45.017443692307694
36,6,1411.55,235.25833333333333,7.609971416666666,45.02201282051282
37,26,13962.749999999998,537.0288461538461,7.6166902499999996,45.02201282051282
38,3,4130.066666666667,1376.6888888888889,7.623409083333333,45.02201282051282
39,3,461.50000000000006,153.83333333333334,7.630127916666666,45.02201282051282
40,34,7905.666666666668,232.5196078431373,7.636846749999999,45.02201282051282
41,26,7819.049999999999,300.7326923076923,7.6435655833333325,45.02201282051282
42,34,11484.866666666665,337.79019607843134,7.650284416666666,45.02201282051282
43,49,22121.68333333333,451.462925170068,7.657003249999999,45.02201282051282
44,34,14774.749999999998,434.55147058823525,7.663722083333332,45.02201282051282
45,5,2092.866666666667,418.5733333333334,7.670440916666666,45.02201282051282
58,46,16158.733333333335,351.27681159420297,7.636846749999999,45.02658194871795
59,59,26161.199999999997,443.4101694915254,7.6435655833333325,45.02658194871795
60,13,3863.866666666667,297.22051282051285,7.650284416666666,45.02658194871795
61,49,14381.366666666665,293.4972789115646,7.657003249999999,45.02658194871795
62,9,3914.5166666666664,434.9462962962963,7.663722083333332,45.02658194871795
63,13,4670.533333333334,359.2717948717949,7.670440916666666,45.02658194871795
75,4,4784.266666666667,1196.0666666666668,7.630127916666666,45.03115107692308
76,14,8595.533333333333,613.9666666666666,7.636846749999999,45.03115107692308
77,11,4397.0,399.72727272727275,7.6435655833333325,45.03115107692308
78,25,4643.683333333334,185.74733333333336,7.650284416666666,45.03115107692308
79,28,7883.666666666665,281.55952380952374,7.657003249999999,45.03115107692308
80,23,4677.016666666666,203.34855072463768,7.663722083333332,45.03115107692308
81,76,19242.21666666667,253.18706140350884,7.670440916666666,45.03115107692308
82,28,13919.399999999996,497.12142857142845,7.6771597499999995,45.03115107692308
91,9,5463.983333333334,607.1092592592593,7.6166902499999996,45.03572020512821
92,39,16629.733333333334,426.4034188034188,7.623409083333333,45.03572020512821
93,13,4717.066666666666,362.851282051282,7.630127916666666,45.03572020512821
94,46,15366.166666666664,334.0471014492753,7.636846749999999,45.03572020512821
95,66,16398.333333333332,248.45959595959593,7.6435655833333325,45.03572020512821
96,55,14677.016666666666,266.8548484848485,7.650284416666666,45.03572020512821
97,37,11988.033333333335,324.00090090090094,7.657003249999999,45.03572020512821
98,8,1860.4333333333334,232.55416666666667,7.663722083333332,45.03572020512821
99,78,16265.650000000005,208.53397435897443,7.670440916666666,45.03572020512821
100,33,28230.36666666667,855.4656565656567,7.6771597499999995,45.03572020512821
101,3,2241.5666666666666,747.1888888888889,7.683878583333333,45.03572020512821
109,2,1096.7166666666667,548.3583333333333,7.6166902499999996,45.040289333333334
110,30,11740.133333333333,391.3377777777778,7.623409083333333,45.040289333333334
111,37,14375.850000000004,388.5364864864866,7.630127916666666,45.040289333333334
112,39,16748.983333333337,429.4611111111112,7.636846749999999,45.040289333333334
113,75,21083.949999999997,281.1193333333333,7.6435655833333325,45.040289333333334
114,38,10411.133333333335,273.9771929824562,7.650284416666666,45.040289333333334
115,73,17119.199999999997,234.50958904109586,7.657003249999999,45.040289333333334
116,6,4067.35,677.8916666666667,7.663722083333332,45.040289333333334
117,39,6615.983333333333,169.64059829059826,7.670440916666666,45.040289333333334
118,27,8081.500000000001,299.31481481481484,7.6771597499999995,45.040289333333334
119,24,14864.46666666667,619.352777777778,7.683878583333333,45.040289333333334
128,12,10477.133333333333,873.0944444444444,7.623409083333333,45.04485846153846
129,28,22037.183333333334,787.042261904762,7.630127916666666,45.04485846153846
130,36,10767.799999999997,299.1055555555555,7.636846749999999,45.04485846153846
131,65,18259.21666666666,280.91102564102556,7.6435655833333325,45.04485846153846
132,48,12609.183333333334,262.69131944444445,7.650284416666666,45.04485846153846
133,29,10755.316666666668,370.8729885057472,7.657003249999999,45.04485846153846
134,46,13073.483333333334,284.20615942028985,7.663722083333332,45.04485846153846
135,71,17810.800000000003,250.85633802816906,7.670440916666666,45.04485846153846
136,103,24851.249999999996,241.27427184466015,7.6771597499999995,45.04485846153846
137,25,7906.133333333333,316.24533333333335,7.683878583333333,45.04485846153846
147,55,31080.483333333326,565.0996969696969,7.630127916666666,45.04942758974359
148,42,13924.599999999999,331.5380952380952,7.636846749999999,45.04942758974359
149,42,13883.933333333332,330.5698412698413,7.6435655833333325,45.04942758974359
150,48,11639.466666666667,242.4888888888889,7.650284416666666,45.04942758974359
151,45,21359.333333333332,474.6518518518518,7.657003249999999,45.04942758974359
152,120,36054.51666666667,300.4543055555556,7.663722083333332,45.04942758974359
153,79,12651.183333333334,160.1415611814346,7.670440916666666,45.04942758974359
154,203,29495.999999999993,145.3004926108374,7.6771597499999995,45.04942758974359
155,33,6721.816666666667,203.69141414141413,7.683878583333333,45.04942758974359
162,80,26602.58333333333,332.5322916666666,7.609971416666666,45.05399671794872
165,36,40879.966666666674,1135.5546296296297,7.630127916666666,45.05399671794872
166,33,17385.149999999998,526.8227272727272,7.636846749999999,45.05399671794872
167,38,22888.83333333333,602.3377192982455,7.6435655833333325,45.05399671794872
168,107,20514.88333333333,191.72788161993768,7.650284416666666,45.05399671794872
169,200,38771.3,193.8565,7.657003249999999,45.05399671794872
170,137,24292.51666666667,177.31763990267643,7.663722083333332,45.05399671794872
171,117,19290.63333333333,164.87720797720797,7.670440916666666,45.05399671794872
172,166,31066.88333333333,187.14989959839357,7.6771597499999995,45.05399671794872
173,123,15436.366666666663,125.49891598915987,7.683878583333333,45.05399671794872
174,41,22270.033333333336,543.1715447154472,7.690597416666666,45.05399671794872
175,28,8117.366666666665,289.90595238095233,7.697316249999999,45.05399671794872
182,2,519.7666666666667,259.8833333333333,7.623409083333333,45.05856584615385
183,8,4857.366666666667,607.1708333333333,7.630127916666666,45.05856584615385
184,47,24292.48333333333,516.8613475177305,7.636846749999999,45.05856584615385
185,115,32334.64999999999,281.1708695652173,7.6435655833333325,45.05856584615385
186,108,19532.883333333328,180.86003086419748,7.650284416666666,45.05856584615385
187,152,29260.44999999999,192.50296052631572,7.657003249999999,45.05856584615385
188,158,23612.199999999986,149.44430379746828,7.663722083333332,45.05856584615385
189,161,19830.066666666673,123.16811594202902,7.670440916666666,45.05856584615385
190,171,17435.866666666665,101.96413255360623,7.6771597499999995,45.05856584615385
191,175,17585.616666666665,100.48923809523808,7.683878583333333,45.05856584615385
192,72,9788.683333333334,135.9539351851852,7.690597416666666,45.05856584615385
193,36,9512.466666666669,264.23518518518523,7.697316249999999,45.05856584615385
194,17,4332.916666666667,254.87745098039218,7.704035083333332,45.05856584615385
199,13,7481.683333333333,575.5141025641026,7.6166902499999996,45.063134974358974
200,30,12876.866666666665,429.22888888888883,7.623409083333333,45.063134974358974
201,39,24381.149999999998,625.1576923076923,7.630127916666666,45.063134974358974
202,66,28355.65,429.6310606060606,7.636846749999999,45.063134974358974
203,69,16193.033333333336,234.68164251207733,7.6435655833333325,45.063134974358974
204,129,22137.85,171.6112403100775,7.650284416666666,45.063134974358974
205,133,24918.233333333337,187.35513784461156,7.657003249999999,45.063134974358974
206,128,18700.100000000002,146.09453125000002,7.663722083333332,45.063134974358974
207,147,16331.766666666661,111.10045351473919,7.670440916666666,45.063134974358974
208,302,33931.54999999999,112.35612582781454,7.6771597499999995,45.063134974358974
209,184,25282.183333333334,137.40317028985507,7.683878583333333,45.063134974358974
210,255,29267.616666666694,114.77496732026154,7.690597416666666,45.063134974358974
211,90,9978.400000000005,110.87111111111116,7.697316249999999,45.063134974358974
212,110,22949.1,208.62818181818182,7.704035083333332,45.063134974358974
213,52,14626.683333333336,281.28237179487184,7.710753916666666,45.063134974358974
214,1,90.28333333333333,90.28333333333333,7.717472749999999,45.063134974358974
216,15,8116.416666666666,541.0944444444444,7.609971416666666,45.0677041025641
217,29,17688.25,609.9396551724138,7.6166902499999996,45.0677041025641
218,26,10242.95,393.9596153846154,7.623409083333333,45.0677041025641
219,61,21420.416666666664,351.1543715846994,7.630127916666666,45.0677041025641
220,80,26571.68333333334,332.14604166666675,7.636846749999999,45.0677041025641
221,90,26536.81666666667,294.85351851851857,7.6435655833333325,45.0677041025641
222,108,21006.93333333334,194.5086419753087,7.650284416666666,45.0677041025641
223,109,20114.783333333326,184.53929663608557,7.657003249999999,45.0677041025641
224,278,53376.53333333334,192.00191846522785,7.663722083333332,45.0677041025641
225,181,23221.68333333332,128.29659300184156,7.670440916666666,45.0677041025641
226,329,51110.7833333333,155.35192502532917,7.6771597499999995,45.0677041025641
227,166,14142.566666666671,85.19618473895585,7.683878583333333,45.0677041025641
228,221,24145.883333333317,109.25739064856704,7.690597416666666,45.0677041025641
229,201,25435.083333333343,126.54270315091216,7.697316249999999,45.0677041025641
230,52,9792.5,188.31730769230768,7.704035083333332,45.0677041025641
231,52,20961.799999999996,403.1115384615384,7.710753916666666,45.0677041025641
232,42,28477.216666666664,678.0289682539682,7.717472749999999,45.0677041025641
233,43,21916.216666666664,509.67945736434103,7.724191583333332,45.0677041025641
234,69,31899.149999999994,462.30652173913035,7.609971416666666,45.072273230769234
235,55,18743.983333333337,340.79969696969704,7.6166902499999996,45.072273230769234
236,43,10563.966666666669,245.67364341085278,7.623409083333333,45.072273230769234
237,55,16241.366666666663,295.2975757575757,7.630127916666666,45.072273230769234
238,53,13329.116666666665,251.49276729559745,7.636846749999999,45.072273230769234
239,69,18086.38333333333,262.12149758454103,7.6435655833333325,45.072273230769234
240,99,23981.48333333332,242.23720538720525,7.650284416666666,45.072273230769234
241,83,14610.999999999996,176.0361445783132,7.657003249999999,45.072273230769234
242,168,24275.34999999999,144.4961309523809,7.663722083333332,45.072273230769234
243,216,33558.01666666666,155.36118827160493,7.670440916666666,45.072273230769234
244,198,29733.700000000004,150.17020202020205,7.6771597499999995,45.072273230769234
245,48,5624.866666666666,117.1847222222222,7.683878583333333,45.072273230769234
246,109,24009.96666666667,220.27492354740065,7.690597416666666,45.072273230769234
247,128,19370.06666666667,151.32864583333335,7.697316249999999,45.072273230769234
248,58,19697.699999999993,339.6155172413792,7.704035083333332,45.072273230769234
249,70,20936.949999999997,299.09928571428566,7.710753916666666,45.072273230769234
250,50,20848.383333333328,416.96766666666656,7.717472749999999,45.072273230769234
251,45,17390.499999999996,386.45555555555546,7.724191583333332,45.072273230769234
253,32,9020.816666666668,281.90052083333336,7.6166902499999996,45.07684235897436
254,61,18312.949999999997,300.21229508196717,7.623409083333333,45.07684235897436
255,39,13651.099999999999,350.0282051282051,7.630127916666666,45.07684235897436
256,45,10595.983333333334,235.4662962962963,7.636846749999999,45.07684235897436
257,69,19456.733333333334,281.9816425120773,7.6435655833333325,45.07684235897436
258,68,14949.199999999997,219.84117647058818,7.650284416666666,45.07684235897436
259,114,24377.966666666674,213.84181286549713,7.657003249999999,45.07684235897436
260,160,29131.566666666677,182.07229166666673,7.663722083333332,45.07684235897436
261,199,27623.283333333322,138.81046901172525,7.670440916666666,45.07684235897436
262,267,39182.06666666664,146.749313358302,7.6771597499999995,45.07684235897436
263,101,15015.900000000001,148.6722772277228,7.683878583333333,45.07684235897436
264,50,10102.6,202.05200000000002,7.690597416666666,45.07684235897436
265,101,16948.63333333333,167.8082508250825,7.697316249999999,45.07684235897436
266,6,2353.633333333333,392.2722222222222,7.704035083333332,45.07684235897436
267,18,14343.149999999998,796.8416666666666,7.710753916666666,45.07684235897436
268,16,15192.900000000001,949.5562500000001,7.717472749999999,45.07684235897436
269,38,21919.33333333334,576.8245614035089,7.724191583333332,45.07684235897436
271,15,5344.783333333333,356.31888888888886,7.6166902499999996,45.08141148717949
272,28,10301.883333333331,367.92440476190467,7.623409083333333,45.08141148717949
273,40,10362.583333333332,259.0645833333333,7.630127916666666,45.08141148717949
274,55,19028.71666666667,345.97666666666674,7.636846749999999,45.08141148717949
275,50,14606.583333333338,292.1316666666668,7.6435655833333325,45.08141148717949
276,75,22433.166666666668,299.1088888888889,7.650284416666666,45.08141148717949
277,80,18896.48333333333,236.20604166666664,7.657003249999999,45.08141148717949
278,104,19878.516666666666,191.13958333333332,7.663722083333332,45.08141148717949
279,88,22362.233333333334,254.1162878787879,7.670440916666666,45.08141148717949
280,58,16627.149999999998,286.67499999999995,7.6771597499999995,45.08141148717949
281,44,12967.68333333333,294.72007575757567,7.683878583333333,45.08141148717949
282,63,12642.166666666668,200.66931216931218,7.690597416666666,45.08141148717949
283,57,15940.549999999996,279.65877192982447,7.697316249999999,45.08141148717949
284,2,287.0,143.5,7.704035083333332,45.08141148717949
285,1,377.95,377.95,7.710753916666666,45.08141148717949
286,1,139.4,139.4,7.717472749999999,45.08141148717949
289,12,7486.683333333334,623.8902777777779,7.6166902499999996,45.085980615384614
290,10,6018.833333333334,601.8833333333334,7.623409083333333,45.085980615384614
291,6,3605.3500000000004,600.8916666666668,7.630127916666666,45.085980615384614
294,40,14706.349999999995,367.6587499999999,7.650284416666666,45.085980615384614
295,41,21931.949999999997,534.9256097560975,7.657003249999999,45.085980615384614
296,38,7598.266666666667,199.9543859649123,7.663722083333332,45.085980615384614
297,88,22067.449999999997,250.76647727272723,7.670440916666666,45.085980615384614
298,56,13710.633333333331,244.83273809523806,7.6771597499999995,45.085980615384614
299,53,15808.150000000001,298.2669811320755,7.683878583333333,45.085980615384614
300,44,12147.550000000001,276.08068181818186,7.690597416666666,45.085980615384614
301,39,12976.716666666667,332.7363247863248,7.697316249999999,45.085980615384614
302,37,15061.583333333328,407.0698198198197,7.704035083333332,45.085980615384614
312,5,2810.6999999999994,562.1399999999999,7.650284416666666,45.09054974358975
313,71,27889.483333333326,392.80962441314546,7.657003249999999,45.09054974358975
314,49,14516.849999999999,296.26224489795914,7.663722083333332,45.09054974358975
315,24,7183.266666666666,299.30277777777775,7.670440916666666,45.09054974358975
316,43,12122.35,281.91511627906976,7.6771597499999995,45.09054974358975
317,69,18224.816666666666,264.12777777777774,7.683878583333333,45.09054974358975
318,39,11736.166666666664,300.92735042735035,7.690597416666666,45.09054974358975
319,40,13795.116666666669,344.8779166666667,7.697316249999999,45.09054974358975
320,10,2440.983333333333,244.0983333333333,7.704035083333332,45.09054974358975
321,25,12502.083333333332,500.08333333333326,7.710753916666666,45.09054974358975
322,26,11430.366666666665,439.6294871794871,7.717472749999999,45.09054974358975
331,33,17191.23333333333,520.9464646464645,7.657003249999999,45.095118871794874
332,29,15312.95,528.0327586206897,7.663722083333332,45.095118871794874
333,33,16556.916666666668,501.7247474747475,7.670440916666666,45.095118871794874
334,45,14834.816666666666,329.66259259259255,7.6771597499999995,45.095118871794874
335,44,15275.683333333332,347.17462121212117,7.683878583333333,45.095118871794874
336,17,5719.516666666667,336.44215686274515,7.690597416666666,45.095118871794874
337,36,10559.066666666668,293.3074074074074,7.697316249999999,45.095118871794874
338,38,11577.6,304.67368421052635,7.704035083333332,45.095118871794874
339,16,8975.95,560.996875,7.710753916666666,45.095118871794874
340,17,7165.283333333334,421.4872549019608,7.717472749999999,45.095118871794874
347,23,9066.216666666667,394.18333333333334,7.6435655833333325,45.099688
348,24,7917.9333333333325,329.91388888888883,7.650284416666666,45.099688
349,37,12799.833333333332,345.9414414414414,7.657003249999999,45.099688
350,40,22852.43333333333,571.3108333333332,7.663722083333332,45.099688
351,50,28274.68333333333,565.4936666666666,7.670440916666666,45.099688
352,37,21111.41666666666,570.5788288288287,7.6771597499999995,45.099688
353,35,23130.03333333333,660.8580952380951,7.683878583333333,45.099688
354,19,12274.4,646.021052631579,7.690597416666666,45.099688
355,40,21345.98333333333,533.6495833333332,7.697316249999999,45.099688
356,20,35138.36666666667,1756.9183333333335,7.704035083333332,45.099688
357,9,9353.049999999997,1039.2277777777774,7.710753916666666,45.099688
364,37,21459.066666666666,579.9747747747748,7.636846749999999,45.10425712820513
365,26,9195.95,353.69038461538463,7.6435655833333325,45.10425712820513
366,26,23565.316666666662,906.3583333333331,7.650284416666666,45.10425712820513
367,20,8439.466666666667,421.97333333333336,7.657003249999999,45.10425712820513
368,67,57903.733333333315,864.2348258706465,7.663722083333332,45.10425712820513
369,26,17045.433333333334,655.5935897435897,7.670440916666666,45.10425712820513
370,43,32814.883333333346,763.1368217054267,7.6771597499999995,45.10425712820513
371,41,27166.216666666674,662.5906504065042,7.683878583333333,45.10425712820513
372,3,4290.033333333333,1430.011111111111,7.690597416666666,45.10425712820513
373,51,40116.0,786.5882352941177,7.697316249999999,45.10425712820513
374,37,32928.75,889.9662162162163,7.704035083333332,45.10425712820513
382,12,6956.4,579.6999999999999,7.636846749999999,45.108826256410254
383,27,11962.35,443.05,7.6435655833333325,45.108826256410254
384,22,20562.86666666667,934.6757575757576,7.650284416666666,45.108826256410254
385,41,28387.600000000006,692.3804878048782,7.657003249999999,45.108826256410254
401,25,9743.283333333335,389.7313333333334,7.6435655833333325,45.11339538461539
403,1,2691.0666666666666,2691.0666666666666,7.657003249999999,45.11339538461539
689,174,78015.76666666668,448.3664750957855,7.6435655833333325,45.18650143589743
